index,cpuacct.usage,deltaPeriods,deltaThrottledTime,throttledPercent,cache_bytes,mem_activity_in_mb,mem_activity_out_mb,mem_usage_bytes,swap_bytes,rssanon_kb,rssfile_kb,vmrss_kb,vmswap_kb,activeCount,completedTaskCount,corePoolSize,poolSize,queueSize,taskCount,sbp.sbt.dataspacecore.lib.commandhandlers.CreateCommandHandler_emtpy,sbp.sbt.dataspacecore.lib.commandhandlers.CreateCommandHandler_count:1;commands:c.Contract,sbp.sbt.dataspacecore.lib.commandhandlers.CreateCommandHandler_count:1;commands:g.Contract,sbp.sbt.dataspacecore.lib.commandhandlers.CreateCommandHandler_count:1;commands:c.ProductParty,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_emtpy,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_count:1;commands:c.Contract,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_count:1;commands:g.Contract,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_count:1;commands:c.ProductParty,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_emtpy,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_count:1;commands:c.Contract,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_count:1;commands:g.Contract,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_count:1;commands:c.ProductParty,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_emtpy,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_count:1;commands:c.Contract,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_count:1;commands:g.Contract,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_count:1;commands:c.ProductParty,sbp.sbt.dataspacecore.lib.commandhandlers.GetCommandHandler_emtpy,sbp.sbt.dataspacecore.lib.commandhandlers.GetCommandHandler_count:1;commands:c.Contract,sbp.sbt.dataspacecore.lib.commandhandlers.GetCommandHandler_count:1;commands:g.Contract,sbp.sbt.dataspacecore.lib.commandhandlers.GetCommandHandler_count:1;commands:c.ProductParty,ProxyDataSource.getConnection,batch,HikariProxyPreparedStatement.close,UPDATE,HikariProxyPreparedStatement.executeQuery,INSERT,HikariProxyPreparedStatement.executeUpdate,HikariProxyConnection.commit,HikariProxyConnection.close,SELECT,HikariProxyConnection.createStatement,HikariProxyStatement.executeQuery,HikariProxyStatement.close,GCLockerInitiatedGC_count,GCLockerInitiatedGC_mean,GCLockerInitiatedGC_sum,GCLockerInitiatedGC_upper,G1EvacuationPause_count,G1EvacuationPause_mean,G1EvacuationPause_sum,G1EvacuationPause_upper,MetadataGCThreshold_count,MetadataGCThreshold_mean,MetadataGCThreshold_sum,MetadataGCThreshold_upper,target,value,latency,success
2020-12-11 15:59:15+00:00,2058,10,2848.769319,100,118.609375,623,222,1778233344,0,1.53302001953125,0.02245330810546875,1.5554733276367188,0.0,15,282,10,17,1,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,265.0,1.32,0
2020-12-11 15:59:15+00:00,2058,10,2848.769319,100,118.609375,623,222,1778233344,0,1.53302001953125,0.02245330810546875,1.5554733276367188,0.0,15,282,10,17,1,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,364.0,1.82,0
2020-12-11 15:59:15+00:00,2058,10,2848.769319,100,118.609375,623,222,1778233344,0,1.53302001953125,0.02245330810546875,1.5554733276367188,0.0,15,282,10,17,1,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,257.0,1.28,0
2020-12-11 15:59:15+00:00,2058,10,2848.769319,100,118.609375,623,222,1778233344,0,1.53302001953125,0.02245330810546875,1.5554733276367188,0.0,15,282,10,17,1,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,253.0,1.26,0
2020-12-11 15:59:16+00:00,2018,11,4225.458284,90,119.6328125,654,223,1809637376,0,1.5609283447265625,0.02245330810546875,1.5833816528320312,0.0,50,314,10,50,19,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,238.0,1.19,0
2020-12-11 15:59:16+00:00,2018,11,4225.458284,90,119.6328125,654,223,1809637376,0,1.5609283447265625,0.02245330810546875,1.5833816528320312,0.0,50,314,10,50,19,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,353.0,1.76,0
2020-12-11 15:59:16+00:00,2018,11,4225.458284,90,119.6328125,654,223,1809637376,0,1.5609283447265625,0.02245330810546875,1.5833816528320312,0.0,50,314,10,50,19,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,324.0,1.62,0
2020-12-11 15:59:16+00:00,2018,11,4225.458284,90,119.6328125,654,223,1809637376,0,1.5609283447265625,0.02245330810546875,1.5833816528320312,0.0,50,314,10,50,19,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,326.0,1.63,0
2020-12-11 15:59:16+00:00,2018,11,4225.458284,90,119.6328125,654,223,1809637376,0,1.5609283447265625,0.02245330810546875,1.5833816528320312,0.0,50,314,10,50,19,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,775.0,3.88,0
2020-12-11 15:59:16+00:00,2018,11,4225.458284,90,119.6328125,654,223,1809637376,0,1.5609283447265625,0.02245330810546875,1.5833816528320312,0.0,50,314,10,50,19,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,710.0,3.55,0
