index,cpuacct.usage,deltaPeriods,deltaThrottledTime,throttledPercent,cache_bytes,mem_activity_in_mb,mem_activity_out_mb,mem_usage_bytes,swap_bytes,rssanon_kb,rssfile_kb,vmrss_kb,vmswap_kb,activeCount,completedTaskCount,corePoolSize,poolSize,queueSize,taskCount,sbp.sbt.dataspacecore.lib.commandhandlers.CreateCommandHandler_emtpy,sbp.sbt.dataspacecore.lib.commandhandlers.CreateCommandHandler_count:1;commands:c.Contract,sbp.sbt.dataspacecore.lib.commandhandlers.CreateCommandHandler_count:1;commands:c.ProductParty,sbp.sbt.dataspacecore.lib.commandhandlers.CreateCommandHandler_count:1;commands:g.Contract,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_emtpy,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_count:1;commands:c.Contract,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_count:1;commands:c.ProductParty,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_count:1;commands:g.Contract,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_emtpy,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_count:1;commands:c.Contract,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_count:1;commands:c.ProductParty,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_count:1;commands:g.Contract,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_emtpy,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_count:1;commands:c.Contract,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_count:1;commands:c.ProductParty,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_count:1;commands:g.Contract,sbp.sbt.dataspacecore.lib.commandhandlers.GetCommandHandler_emtpy,sbp.sbt.dataspacecore.lib.commandhandlers.GetCommandHandler_count:1;commands:c.Contract,sbp.sbt.dataspacecore.lib.commandhandlers.GetCommandHandler_count:1;commands:c.ProductParty,sbp.sbt.dataspacecore.lib.commandhandlers.GetCommandHandler_count:1;commands:g.Contract,ProxyDataSource.getConnection,batch,UPDATE,HikariProxyPreparedStatement.executeQuery,INSERT,HikariProxyPreparedStatement.close,HikariProxyPreparedStatement.executeUpdate,HikariProxyConnection.commit,HikariProxyConnection.close,SELECT,HikariProxyConnection.createStatement,HikariProxyStatement.executeQuery,HikariProxyStatement.close,GCLockerInitiatedGC_count,GCLockerInitiatedGC_mean,GCLockerInitiatedGC_sum,GCLockerInitiatedGC_upper,G1EvacuationPause_count,G1EvacuationPause_mean,G1EvacuationPause_sum,G1EvacuationPause_upper,MetadataGCThreshold_count,MetadataGCThreshold_mean,MetadataGCThreshold_sum,MetadataGCThreshold_upper,target,value,latency,success
2020-12-11 16:49:21+00:00,12,10,0.0,0,232.82421875,3655,3101,1936502784,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32322,10,14,0,32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:22+00:00,21,9,0.0,0,232.82421875,3655,3101,1936502784,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32322,10,14,0,32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:23+00:00,14,9,0.0,0,232.82421875,3655,3101,1936502784,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32322,10,14,0,32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:24+00:00,21,9,0.0,0,232.82421875,3655,3101,1936502784,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32322,10,14,0,32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:25+00:00,13,10,0.0,0,232.82421875,3655,3101,1936502784,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32322,10,14,0,32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:26+00:00,97,9,0.0,0,232.83984375,3655,3101,1936584704,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32322,10,14,0,32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:27+00:00,15,8,0.0,0,232.83984375,3655,3101,1936584704,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32322,10,14,0,32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:28+00:00,41,10,0.0,0,232.83984375,3655,3101,1936584704,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32322,10,14,0,32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:29+00:00,14,9,0.0,0,232.83984375,3655,3101,1936584704,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32322,10,14,0,32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:30+00:00,40,9,0.0,0,232.83984375,3655,3101,1936584704,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32323,10,14,0,32323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:31+00:00,17,10,0.0,0,232.84375,3655,3101,1936523264,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32323,10,14,0,32323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:32+00:00,18,9,0.0,0,232.84375,3655,3101,1936523264,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32323,10,14,0,32323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:33+00:00,13,9,0.0,0,232.84375,3655,3101,1936523264,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32323,10,14,0,32323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:34+00:00,15,8,0.0,0,232.84375,3655,3101,1936523264,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32323,10,14,0,32323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:35+00:00,12,9,0.0,0,232.84375,3655,3101,1936523264,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32323,10,14,0,32323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:36+00:00,16,10,0.0,0,232.84375,3655,3101,1936523264,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32323,10,14,0,32323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11 16:49:37+00:00,48,9,0.0,0,232.87109375,3655,3101,1936855040,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,1,32324,10,16,0,32325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,204.0,1.02,0
2020-12-11 16:49:38+00:00,62,10,0.0,0,232.91796875,3655,3101,1937285120,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32327,10,18,0,32327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.0,0.26,0
2020-12-11 16:49:38+00:00,62,10,0.0,0,232.91796875,3655,3101,1937285120,0,1.5704994201660156,0.0225067138671875,1.5930061340332031,0.0,0,32327,10,18,0,32327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,52.0,0.26,0
2020-12-11 16:49:39+00:00,142,10,0.0,0,233.03125,3656,3101,1938055168,0,1.5705909729003906,0.0225067138671875,1.5930976867675781,0.0,1,32332,10,24,0,32333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,58.0,0.29,0
2020-12-11 16:49:39+00:00,142,10,0.0,0,233.03125,3656,3101,1938055168,0,1.5705909729003906,0.0225067138671875,1.5930976867675781,0.0,1,32332,10,24,0,32333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.0,0.26,0
2020-12-11 16:49:39+00:00,142,10,0.0,0,233.03125,3656,3101,1938055168,0,1.5705909729003906,0.0225067138671875,1.5930976867675781,0.0,1,32332,10,24,0,32333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,60.0,0.3,0
2020-12-11 16:49:40+00:00,228,10,0.0,0,233.25,3657,3101,1939259392,0,1.5706558227539062,0.0225067138671875,1.5931625366210938,0.0,0,32348,10,39,0,32348,,,,,,,,,,,,,,,,,,,,,0.0,,,2.0,,0.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,0.0,60.0,0.3,0
2020-12-11 16:49:40+00:00,228,10,0.0,0,233.25,3657,3101,1939259392,0,1.5706558227539062,0.0225067138671875,1.5931625366210938,0.0,0,32348,10,39,0,32348,,,,,,,,,,,,,,,,,,,,,0.0,,,2.0,,0.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,0.0,29.0,0.14,0
2020-12-11 16:49:41+00:00,737,10,0.0,0,233.78515625,3659,3102,1941409792,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32379,10,50,0,32379,0.19585,0.0,0.0,0.0,2.285861,0.0,0.0,0.0,0.0,7.232212,0.0,0.0,0.0,7.922764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,35.0,0.18,0
2020-12-11 16:49:41+00:00,737,10,0.0,0,233.78515625,3659,3102,1941409792,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32379,10,50,0,32379,0.19585,0.0,0.0,0.0,2.285861,0.0,0.0,0.0,0.0,7.232212,0.0,0.0,0.0,7.922764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,36.0,0.18,0
2020-12-11 16:49:41+00:00,737,10,0.0,0,233.78515625,3659,3102,1941409792,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32379,10,50,0,32379,0.19585,0.0,0.0,0.0,2.285861,0.0,0.0,0.0,0.0,7.232212,0.0,0.0,0.0,7.922764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,57.0,0.28,0
2020-12-11 16:49:41+00:00,737,10,0.0,0,233.78515625,3659,3102,1941409792,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32379,10,50,0,32379,0.19585,0.0,0.0,0.0,2.285861,0.0,0.0,0.0,0.0,7.232212,0.0,0.0,0.0,7.922764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,28.0,0.14,0
2020-12-11 16:49:41+00:00,737,10,0.0,0,233.78515625,3659,3102,1941409792,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32379,10,50,0,32379,0.19585,0.0,0.0,0.0,2.285861,0.0,0.0,0.0,0.0,7.232212,0.0,0.0,0.0,7.922764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,41.0,0.2,0
2020-12-11 16:49:41+00:00,737,10,0.0,0,233.78515625,3659,3102,1941409792,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32379,10,50,0,32379,0.19585,0.0,0.0,0.0,2.285861,0.0,0.0,0.0,0.0,7.232212,0.0,0.0,0.0,7.922764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,53.0,0.26,0
2020-12-11 16:49:41+00:00,737,10,0.0,0,233.78515625,3659,3102,1941409792,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32379,10,50,0,32379,0.19585,0.0,0.0,0.0,2.285861,0.0,0.0,0.0,0.0,7.232212,0.0,0.0,0.0,7.922764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,49.0,0.24,0
2020-12-11 16:49:41+00:00,737,10,0.0,0,233.78515625,3659,3102,1941409792,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32379,10,50,0,32379,0.19585,0.0,0.0,0.0,2.285861,0.0,0.0,0.0,0.0,7.232212,0.0,0.0,0.0,7.922764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.64,128.0,0.64,0
2020-12-11 16:49:41+00:00,737,10,0.0,0,233.78515625,3659,3102,1941409792,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32379,10,50,0,32379,0.19585,0.0,0.0,0.0,2.285861,0.0,0.0,0.0,0.0,7.232212,0.0,0.0,0.0,7.922764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,55.0,0.28,0
2020-12-11 16:49:41+00:00,737,10,0.0,0,233.78515625,3659,3102,1941409792,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32379,10,50,0,32379,0.19585,0.0,0.0,0.0,2.285861,0.0,0.0,0.0,0.0,7.232212,0.0,0.0,0.0,7.922764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,65.0,0.32,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,40.0,0.2,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,0.15,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,78.0,0.39,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,62.0,0.31,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,56.0,0.28,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,54.0,0.27,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,36.0,0.18,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,45.0,0.22,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,38.0,0.19,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,37.0,0.18,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,84.0,0.42,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,408.0,2.04,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,54.0,0.27,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,60.0,0.3,0
2020-12-11 16:49:42+00:00,720,10,0.0,0,234.7421875,3660,3102,1942020096,0,1.5710182189941406,0.0225067138671875,1.5935249328613281,0.0,0,32433,10,50,0,32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43.0,0.22,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,85.0,0.42,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,95.0,0.48,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.0,0.12,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,66.0,0.33,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42.0,0.21,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,59.0,0.3,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,75.0,0.38,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,0.15,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.0,0.18,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,36.0,0.18,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,0.15,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.0,0.18,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,69.0,0.34,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,41.0,0.2,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35.0,0.18,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,38.0,0.19,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.0,0.16,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29.0,0.14,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64.0,0.32,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,36.0,0.18,0
2020-12-11 16:49:43+00:00,1098,10,0.0,0,236.1953125,3662,3102,1943986176,0,1.5711708068847656,0.0225067138671875,1.5936775207519531,0.0,1,32515,10,50,0,32516,0.355161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.0,0.16,0
